term,id,fk,smog,consen,ar,fkg,fks,lwf
autism,29164445,,15.7,,17.5,13.3,34.56,7.25
autism,29164444,,16.9,,17.9,15.8,17.34,11.2
autism,29164443,,12.2,,14.1,10.4,42.07,6.5625
autism,29164442,,13.8,,15.3,12.0,43.53,12.2
autism,29164441,,17.6,,20.9,17.4,13.28,11.8
autism,29164440,,15.2,,16.3,12.5,31.28,5.4375
autism,29164439,,19.5,,19.4,16.8,14.8,10.125
autism,29164438,,16.5,,18.8,15.8,17.34,11.1
autism,29164437,,13.2,,14.0,11.5,33.81,4.94444444444
autism,29164436,,16.3,,16.8,14.6,26.0,10.5
autism,29164435,,19.3,,23.2,19.4,7.9,12.625
autism,29164126,,16.1,,17.9,14.2,26.81,10.5
autism,29164079,,14.9,,15.4,12.4,31.58,5.0
autism,29163293,,15.9,,17.4,14.3,37.44,11.3
autism,29163124,,16.2,,17.8,15.3,34.9,12.875
autism,29163099,,18.4,,19.1,17.0,14.29,11.9
autism,29163063,,16.6,,17.5,15.9,22.55,12.625
autism,29163043,,16.0,,16.3,14.7,25.49,7.83333333333
autism,29162653,,19.8,,25.5,21.2,-2.1,13.75
autism,29162518,,18.4,,19.0,17.4,7.76,10.1666666667
autism,29162036,,15.1,,17.2,13.0,30.06,7.25
autism,29161772,,16.2,,19.5,15.6,28.67,10.2
autism,29161443,,12.4,,10.9,10.1,42.98,5.25
autism,29161222,,15.5,,18.9,14.2,32.22,12.875
autism,29161137,,17.3,,19.1,15.8,22.65,10.1
autism,29160842,,21.6,,26.3,21.5,13.35,18.3333333333
autism,29160095,,18.2,,23.6,18.6,10.03,14.125
autism,29160023,,14.8,,14.8,12.9,35.78,10.9
autism,29159970,,13.4,,12.8,9.1,56.25,10.9
autism,29159906,,13.6,,14.6,13.2,24.24,7.14285714286
autism,29159888,,21.2,,25.5,21.6,7.73,13.625
autism,29159857,,12.5,,12.2,10.7,41.46,10.1
autism,29159812,,14.4,,15.2,12.0,37.91,10.3
autism,29159579,,13.3,,14.0,11.1,45.66,8.33333333333
autism,29159578,,15.9,,18.4,15.4,34.6,13.125
autism,29159559,,15.9,,18.5,15.6,28.67,9.0
autism,29159135,,22.0,,24.9,21.0,-1.69,15.375
autism,29158888,,17.1,,18.9,16.7,20.52,14.75
autism,29158765,,15.5,,19.5,15.0,35.61,17.1666666667
autism,29157514,,21.6,,24.4,21.2,14.16,17.3333333333
autism,29157090,,16.8,,16.7,14.9,25.08,12.5
autism,29156991,,16.2,,18.7,16.0,16.93,12.625
autism,29156388,,15.9,,17.8,14.7,20.28,7.25
autism,29155494,,15.7,,18.9,15.4,18.35,14.875
autism,29155492,,12.9,,12.3,9.8,54.63,10.4
autism,29155370,,10.5,,11.6,9.2,61.36,7.83333333333
autism,29154648,,13.8,,14.5,10.9,46.17,6.35714285714
autism,29154612,,21.6,,24.9,22.0,-14.96,13.125
autism,29154489,,13.7,,14.4,11.2,50.77,6.57142857143
autism,29154486,,17.2,,17.4,14.7,25.49,11.5
autism,29154066,,17.0,,20.9,16.0,27.56,6.75
autism,29153004,,19.3,,21.4,17.8,12.06,8.83333333333
autism,29153003,,16.2,,16.7,15.0,19.57,8.58333333333
autism,29153002,,15.3,,18.9,15.1,19.06,8.66666666667
autism,29153001,,20.7,,30.0,23.7,12.98,16.8333333333
autism,29152993,,15.8,,17.2,14.7,25.49,10.7
autism,29152992,,13.5,,13.2,11.4,39.53,5.55555555556
autism,29152901,,16.1,,20.3,16.5,21.02,10.6
autism,29152845,,16.1,,18.6,15.7,23.05,13.625
autism,29152670,,17.5,,21.9,18.5,21.06,19.8333333333
autism,29152669,,14.3,,12.7,12.3,37.3,6.0
autism,29152165,,16.7,,19.3,15.8,28.17,12.25
autism,29152164,,15.7,,15.7,14.0,27.32,10.1
autism,29152038,,14.6,,12.5,11.9,38.32,8.25
autism,29151796,,13.3,,13.4,10.3,53.21,7.6
autism,29151244,,17.3,,18.7,16.3,21.53,12.5
autism,29151108,,16.5,,18.2,15.7,22.95,9.0
autism,29150892,,15.0,,16.5,14.4,20.99,8.41666666667
autism,29150738,,15.4,,19.1,13.9,38.45,11.1
autism,29150463,,10.9,,10.3,8.0,59.3,6.85714285714
autism,29150292,,15.2,,16.3,13.8,38.86,11.6
autism,29150285,,16.4,,16.6,15.0,35.51,11.2
autism,29149870,,15.6,,18.6,15.2,18.86,13.625
autism,29149519,,14.1,,15.1,12.5,36.79,10.6
autism,29149018,,21.5,,22.7,19.3,13.62,17.8333333333
autism,29148160,,16.3,,17.2,14.4,26.51,11.3
autism,29147839,,14.3,,16.6,11.5,39.23,10.6
autism,29147782,,15.9,,17.3,13.4,34.46,13.5
autism,29147630,,14.6,,14.7,13.1,35.17,10.4
autism,29147105,,16.0,,17.2,14.0,32.94,12.625
autism,29146941,,14.8,,16.7,13.5,23.43,6.3125
autism,29146211,,14.2,,14.5,12.4,47.83,12.75
autism,29146048,,16.6,,17.5,15.5,18.05,10.8
autism,29146047,,18.4,,22.8,18.7,4.41,8.66666666667
autism,29145823,,15.5,,17.4,14.6,25.8,8.9
autism,29145754,,14.7,,17.3,13.7,28.33,10.8
autism,29145497,,18.0,,20.8,18.4,10.53,15.0
autism,29145013,,17.6,,18.3,15.8,17.34,10.5833333333
autism,29144422,,14.4,,15.2,13.1,35.17,7.83333333333
autism,29143542,,16.6,,18.8,15.3,29.48,28.5
autism,29143539,,15.6,,16.8,13.6,39.37,8.8
autism,29143169,,18.1,,21.4,16.8,14.8,16.1666666667
autism,29142569,,12.4,,13.8,9.5,49.92,9.0
autism,29142556,,9.4,,10.1,7.4,66.13,6.91666666667
autism,29142062,,18.5,,20.6,17.8,12.06,12.5
autism,29141583,,18.6,,20.0,17.3,13.58,12.5
autism,29141250,,17.6,,18.8,15.6,23.36,11.0
autism,29141232,,17.3,,19.7,17.9,1.13,12.2
autism,29141188,,15.7,,17.4,14.6,36.52,13.25
autism,29139322,,23.7,,29.9,24.8,-11.43,21.3333333333
autism,29139304,,17.6,,18.5,17.4,13.28,10.9
autism,29139302,,19.9,,22.8,19.3,13.62,14.125
autism,29139169,,16.7,,18.8,15.0,30.3,12.375
autism,29138391,,14.2,,15.6,12.5,25.86,10.8
autism,29138280,,18.0,,19.9,17.8,6.74,10.25
autism,29138108,,16.0,,18.4,15.1,29.89,11.1
autism,29137973,,18.8,,21.6,18.9,3.8,13.75
autism,29137717,,15.9,,18.5,14.8,30.7,11.2
autism,29137272,,14.8,,16.5,14.3,26.61,11.1
autism,29135429,,15.2,,14.5,12.8,35.88,10.8
autism,29134693,,17.0,,19.1,16.5,15.51,10.3
autism,29134344,,15.8,,16.4,13.8,33.34,12.3
autism,29133950,,16.0,,16.9,14.5,26.2,9.0
autism,29133852,,18.4,,22.9,18.4,-0.31,8.58333333333
autism,29132226,,15.6,,17.9,14.6,20.58,7.57142857143
autism,29132079,,14.2,,17.1,12.2,42.82,7.25
autism,29131901,,13.8,,14.5,12.8,30.67,6.92857142857
autism,29130143,,16.7,,18.8,16.0,22.24,7.83333333333
autism,29129963,,22.1,,32.2,25.2,3.81,26.25
autism,29129723,,14.9,,17.0,15.5,12.73,10.1666666667
autism,29129535,,20.9,,26.9,21.6,13.14,19.3333333333
autism,29129319,,17.5,,21.3,17.3,8.16,10.4166666667
autism,29128904,,16.0,,17.2,14.6,26.0,9.0
autism,29128446,,17.3,,18.3,15.8,22.65,10.8
autism,29128445,,16.4,,19.1,16.0,22.34,11.4
autism,29128349,,20.6,,23.1,19.6,7.39,13.375
autism,29128334,,19.9,,23.5,19.6,7.59,19.5
autism,29127642,,12.8,,13.7,10.4,52.9,7.75
autism,29126394,,15.7,,15.9,13.7,33.65,8.33333333333
autism,29126371,,17.2,,20.6,15.3,29.38,12.375
autism,29126368,,20.9,,23.9,20.4,0.04,13.75
autism,29126359,,14.0,,15.5,13.0,40.89,10.6
autism,29126347,,18.6,,23.8,18.5,10.33,13.375
autism,29125908,,15.9,,17.8,14.1,32.63,10.5
autism,29125721,,14.4,,15.1,13.4,28.94,18.3333333333
autism,29125691,,15.3,,16.7,13.4,29.04,10.6
autism,29125540,,16.9,,18.6,16.5,20.92,8.7
autism,29124472,,15.9,,15.7,13.3,34.56,10.7
autism,29124056,,19.1,,18.9,16.5,21.02,12.375
autism,29123465,,18.2,,21.4,16.7,20.42,10.1
autism,29123130,,19.3,,24.0,19.4,18.73,18.1666666667
autism,29122693,,13.6,,15.1,12.1,43.22,8.25
autism,29122491,,0.0,,21.3,18.7,4.31,11.0
autism,29122040,,17.3,,18.6,15.1,29.99,10.4
autism,29121825,,14.0,,15.2,12.2,37.4,10.2
autism,29121516,,16.2,,19.6,16.5,26.34,15.125
autism,29121345,,13.7,,13.7,10.9,46.27,5.5
autism,29120534,,13.9,,13.3,11.6,44.34,7.33333333333
autism,29119672,,16.3,,17.7,14.6,25.8,10.8
autism,29119560,,13.0,,12.9,11.7,38.72,5.6875
autism,29119522,,18.0,,19.7,17.4,13.07,15.25
autism,29119521,,15.7,,16.9,12.4,42.41,10.2
autism,29119520,,14.3,,16.3,12.3,42.72,8.7
autism,29119519,,12.8,,12.7,11.6,39.03,6.8125
autism,29119411,,17.4,,18.0,15.4,29.18,8.9
autism,29118362,,18.4,,19.8,16.5,20.82,11.75
autism,29118348,,16.9,,18.0,15.2,24.37,12.8
autism,29118128,,15.7,,14.5,14.4,26.3,7.42857142857
autism,29118110,,17.0,,19.4,15.7,23.05,11.875
autism,29117712,,18.7,,19.7,17.5,7.45,12.0
autism,29116905,,19.1,,21.4,18.6,20.96,12.75
autism,29116816,,15.5,,15.4,14.0,27.52,17.0
autism,29116421,,15.7,,16.8,13.5,34.26,8.5
autism,29116420,,15.2,,16.2,11.6,39.03,6.25
autism,29116187,,15.6,,18.2,14.0,32.94,10.5
autism,29116166,,14.6,,16.9,13.7,33.54,14.125
autism,29115163,,18.8,,18.9,16.5,20.92,8.2
autism,29114925,,15.9,,16.6,14.6,26.0,10.4
autism,29114236,,15.9,,17.8,14.2,37.74,13.875
autism,29114038,,18.2,,20.3,17.5,12.87,11.7
autism,29114037,,19.1,,22.9,19.1,8.81,15.0
autism,29113563,,18.8,,20.6,17.7,17.88,17.5
autism,29113453,,14.7,,16.4,14.7,25.49,11.7
autism,29112858,,17.1,,18.9,16.1,21.94,14.5
autism,29112530,,18.5,,22.7,19.5,18.52,13.5
autism,29112459,,13.5,,15.1,12.4,36.89,8.58333333333
autism,29112198,,14.8,,18.3,12.8,30.57,8.7
autism,29112191,,16.8,,19.4,15.3,24.17,12.125
autism,29111961,,15.9,,18.7,15.0,30.2,11.75
autism,29111894,,12.1,,14.0,10.6,46.98,8.6
autism,29111575,,15.0,,15.3,12.3,37.2,6.91666666667
autism,29109559,,16.1,,16.0,14.1,27.22,14.125
autism,29107812,,16.3,,19.2,16.7,9.59,8.75
autism,29107450,,18.7,,20.9,16.7,20.52,10.5
autism,29106499,,16.5,,19.2,16.6,15.2,7.33333333333
autism,29105664,,16.4,,20.3,15.9,17.13,12.3
autism,29105513,,17.3,,20.7,16.2,21.84,11.75
autism,29104967,,15.6,,17.8,15.0,24.78,10.5
autism,29104944,,16.8,,19.2,15.7,17.74,10.8
autism,29104681,,14.8,,16.3,12.7,36.28,5.07142857143
autism,29104007,,15.6,,17.2,14.7,20.28,7.83333333333
autism,29102779,,12.9,,11.6,11.2,40.04,8.5
autism,29102665,,17.3,,18.9,16.5,15.51,14.0
autism,29102646,,15.0,,15.3,14.2,32.22,13.75
autism,29102384,,13.2,,14.3,11.5,44.75,13.375
autism,29101779,,17.0,,19.9,17.0,19.71,12.2
autism,29101226,,16.0,,17.2,14.3,32.12,10.5
autism,29100628,,19.0,,24.3,19.7,-3.45,14.75
autism,29100626,,16.1,,14.8,14.4,20.89,13.125
autism,29100478,,15.7,,19.8,15.7,28.47,11.5
autism,29100475,,14.3,,17.0,12.7,36.08,12.375
autism,29100073,,18.4,,23.4,17.8,12.26,8.4
autism,29099558,,18.4,,21.4,18.2,16.56,8.58333333333
autism,29099059,,16.5,,19.8,16.5,15.51,11.0
autism,29099017,,14.8,,16.7,14.1,27.11,7.91666666667
autism,29098015,,15.1,,18.8,14.4,42.65,13.375
autism,29097980,,14.1,,14.3,12.6,36.49,5.6875
autism,29097976,,16.4,,18.2,14.4,26.3,14.875
autism,29097966,,16.6,,18.0,15.4,23.87,10.9
autism,29097906,,22.7,,28.9,24.6,-10.93,21.6666666667
autism,29097880,,15.2,,17.9,15.1,29.99,13.625
autism,29097857,,16.6,,16.4,14.4,20.99,8.2
autism,29097665,,17.3,,20.8,17.7,12.46,13.0
autism,29097123,,15.3,,17.3,13.8,33.24,11.7
autism,29096777,,12.8,,14.0,11.4,34.12,7.83333333333
autism,29096641,,18.1,,21.5,16.9,19.91,15.125
autism,29096527,,15.3,,18.5,14.1,27.11,7.5
autism,29096243,,20.9,,27.0,22.2,6.21,17.6666666667
autism,29095904,,18.2,,18.0,15.3,29.38,12.0
autism,29095880,,18.0,,19.2,16.4,26.54,10.5
autism,29095012,,12.9,,13.6,10.4,42.07,5.27777777778
autism,29093639,,17.9,,20.4,16.9,14.49,12.5
autism,29093634,,16.8,,19.9,15.4,29.18,13.875
autism,29093147,,14.5,,14.5,12.4,37.0,14.625
autism,29092799,,15.8,,18.0,15.5,28.98,9.0
autism,29091821,,14.4,,17.1,12.7,36.08,7.75
autism,29090837,,0.0,,38.7,31.5,-44.93,28.0
autism,29090595,,13.9,,13.4,10.9,46.17,7.33333333333
autism,29090517,,17.8,,18.1,16.7,20.42,13.625
autism,29090494,,14.9,,14.5,12.1,37.81,10.3
autism,29090251,,14.0,,14.1,11.5,44.64,7.33333333333
autism,29090080,,13.6,,13.5,10.6,52.49,10.9
autism,29090079,,17.9,,21.0,17.6,7.35,10.6
autism,29090078,,18.5,,20.6,17.2,8.37,12.3
autism,29090003,,16.9,,19.5,15.7,17.54,10.7
autism,29089535,,14.8,,15.4,12.7,36.18,8.08333333333
autism,29088697,,13.3,,13.9,12.0,38.11,4.9375
autism,29088456,,16.2,,18.0,14.2,32.22,12.75
autism,29087219,,17.7,,20.4,17.3,7.96,12.8
autism,29087133,,16.3,,17.8,15.1,19.26,7.75
autism,29087045,,11.3,,10.5,8.8,57.16,10.9
autism,29087041,,15.8,,17.2,15.1,24.48,14.625
autism,29086765,,19.4,,23.1,18.5,10.33,10.9
autism,29086212,,15.5,,17.4,15.0,19.57,8.5
autism,29086211,,16.6,,16.7,15.0,24.78,11.2
autism,29086210,,14.1,,13.2,11.7,33.31,5.22222222222
autism,29086209,,16.5,,17.9,14.6,25.8,10.0833333333
autism,29085802,,14.3,,15.0,11.9,43.73,7.58333333333
autism,29085774,,19.5,,21.1,18.4,15.95,8.8
autism,29085596,,12.6,,13.9,10.1,53.71,7.25
autism,29085097,,15.8,,18.4,15.0,24.78,11.3
autism,29085047,,17.3,,17.7,15.4,23.77,11.1
autism,29085016,,20.1,,23.6,20.1,-4.67,17.75
autism,29084578,,20.1,,23.6,19.9,1.36,12.1
autism,29084191,,18.7,,19.0,17.1,14.09,15.125
autism,29083944,,16.6,,19.4,14.9,25.08,11.2
autism,29083343,,19.7,,23.0,20.3,11.08,13.375
autism,29083029,,17.1,,17.5,14.5,26.1,11.6
autism,29082803,,19.3,,23.2,18.3,10.84,14.125
autism,29082426,,17.6,,18.9,16.2,16.22,7.75
autism,29081833,,18.1,,21.1,18.0,0.92,7.5
autism,29081756,,19.4,,22.8,19.4,8.1,17.8333333333
autism,29080927,,15.2,,17.1,13.5,28.74,8.75
autism,29080926,,17.1,,18.3,14.3,21.29,7.64285714286
autism,29080525,,16.4,,20.6,16.9,3.76,8.66666666667
autism,29080033,,14.1,,16.8,12.3,42.72,11.2
autism,29079761,,15.0,,16.0,12.1,37.81,5.0
autism,29079524,,15.9,,17.5,14.9,24.98,12.4
autism,29079199,,15.4,,17.0,15.0,30.3,10.3
autism,29078024,,18.7,,20.7,17.0,25.12,13.0
autism,29077964,,17.9,,18.5,16.0,27.56,12.625
autism,29077142,,16.5,,18.1,15.0,19.57,7.83333333333
autism,29077140,,16.0,,17.3,14.4,26.51,11.9
autism,29076744,,13.8,,17.1,12.5,42.11,11.2
autism,29076503,,18.9,,21.4,18.7,4.51,12.7
autism,29076255,,13.2,,13.3,11.2,40.14,7.21428571429
autism,29076153,,14.2,,14.4,11.9,38.42,6.64285714286
autism,29076036,,16.6,,17.8,14.8,20.08,7.0
autism,29076035,,13.5,,13.2,11.1,45.76,6.83333333333
autism,29075622,,17.2,,17.6,14.7,25.69,6.08333333333
autism,29075560,,18.2,,20.8,17.4,18.49,12.5
autism,29075533,,18.6,,20.1,18.7,-1.02,11.5
autism,29075431,,19.5,,25.5,20.8,15.17,18.3333333333
autism,29075217,,14.7,,15.3,13.0,40.89,8.9
autism,29074576,,17.2,,19.6,16.4,21.23,26.25
autism,29074463,,13.5,,14.7,12.0,38.01,7.58333333333
autism,29074403,,18.0,,19.8,17.0,25.02,13.5
autism,29074392,,15.2,,17.1,13.3,29.25,7.66666666667
autism,29073621,,15.8,,16.3,13.9,38.55,7.83333333333
autism,29073339,,16.8,,18.2,15.8,22.65,9.0
autism,29072974,,16.6,,17.4,15.3,24.17,11.2
autism,29072583,,16.7,,16.8,15.7,17.64,11.0
autism,29072484,,17.8,,20.3,16.1,21.94,13.1
autism,29072241,,15.8,,18.1,14.7,25.69,10.1
autism,29072182,,16.9,,18.6,16.0,22.34,10.8
autism,29072106,,18.9,,20.4,17.8,12.26,18.3333333333
autism,29071983,,11.6,,13.5,9.7,49.52,8.41666666667
autism,29071566,,15.5,,16.7,13.3,29.25,7.33333333333
autism,29071565,,17.1,,18.6,15.9,11.82,7.16666666667
autism,29071563,,18.9,,18.7,16.2,21.74,11.875
autism,29070843,,16.1,,19.0,14.2,27.01,8.16666666667
autism,29070622,,15.5,,16.4,12.5,42.0,7.0
autism,29070492,,17.0,,17.3,15.8,22.85,12.0
autism,29069914,,16.2,,19.9,15.3,18.76,8.66666666667
autism,29069906,,17.7,,19.3,16.8,25.42,13.125
autism,29069617,,17.0,,19.6,16.5,26.44,14.75
autism,29069077,,17.3,,18.4,15.4,23.66,12.25
autism,29068245,,15.4,,16.2,12.7,41.7,16.5
autism,29067888,,16.2,,18.1,15.4,23.77,11.4
autism,29067588,,14.6,,14.0,11.1,45.76,6.16666666667
autism,29066951,,15.5,,19.3,14.7,31.11,10.4
autism,29066944,,15.4,,15.7,13.6,33.75,12.75
autism,29066822,,16.4,,18.6,15.4,29.28,13.5
autism,29066808,,13.4,,14.0,10.9,46.17,6.0
autism,29066747,,13.7,,13.1,11.9,38.32,6.92857142857
autism,29065375,,12.5,,15.5,11.3,34.52,8.5
autism,29065368,,15.5,,16.5,13.8,27.93,7.08333333333
autism,29064008,,15.6,,17.7,14.3,32.12,8.08333333333
autism,29063903,,12.2,,12.2,10.5,41.97,5.38888888889
autism,29063482,,17.4,,22.1,17.5,23.8,13.125
autism,29063427,,16.8,,18.2,15.4,34.7,12.375
autism,29063415,,18.1,,19.7,17.0,14.19,8.4
autism,29063203,,18.1,,18.2,15.9,17.03,10.3
autism,29062978,,16.8,,21.4,15.0,30.2,10.5
autism,29061222,,11.1,,10.8,8.9,51.44,7.33333333333
autism,29060475,,16.6,,18.0,15.9,27.96,14.25
autism,29059864,,11.4,,12.2,9.9,54.32,7.25
autism,29058983,,0.0,,22.0,18.3,16.15,17.25
autism,29058782,,14.6,,15.5,12.2,43.02,10.2
autism,29058593,,15.0,,17.0,12.9,35.57,7.75
autism,29057625,,13.7,,14.7,12.5,36.69,8.0
autism,29057566,,16.5,,18.8,15.4,29.18,13.75
autism,29057543,,18.2,,21.5,17.3,24.31,13.0
autism,29057532,,17.5,,20.1,16.5,15.51,10.9
autism,29057009,,19.7,,21.5,17.7,23.09,12.875
autism,29056847,,13.6,,16.6,12.1,37.71,7.16666666667
autism,29056086,,13.2,,12.3,10.9,46.27,7.83333333333
autism,29055254,,14.6,,15.1,12.5,42.11,10.7
autism,29054881,,16.9,,17.8,14.0,32.94,8.9
autism,29054552,,19.1,,19.2,16.5,26.34,12.0
autism,29054073,,13.9,,14.8,12.0,43.53,7.66666666667
autism,29054034,,15.0,,17.5,15.0,13.95,7.33333333333
autism,29054024,,14.1,,16.0,12.2,43.02,8.8
autism,29053976,,13.1,,13.8,11.3,34.42,7.07142857143
autism,29053124,,10.5,,17.3,7.4,71.55,8.7
autism,29052934,,16.5,,18.4,14.3,32.02,10.2
autism,29052841,,15.9,,17.8,15.0,24.88,10.8
autism,29052838,,13.1,,13.0,11.8,43.83,10.7
autism,29052806,,17.7,,19.0,15.8,17.34,6.91666666667
autism,29052463,,16.7,,18.5,15.9,22.55,15.5
autism,29052364,,16.0,,18.3,16.6,9.99,15.125
autism,29052348,,15.6,,16.3,14.3,26.71,8.16666666667
autism,29052014,,14.6,,15.8,13.0,35.47,13.75
autism,29051774,,15.3,,16.9,13.9,27.83,11.1
autism,29051601,,16.5,,15.9,15.5,23.56,10.7
autism,29051506,,16.1,,18.2,16.0,22.34,11.0
autism,29049464,,14.3,,14.1,11.4,39.53,12.375
autism,29048417,,16.4,,17.3,14.6,25.8,7.83333333333
autism,29048365,,13.6,,15.6,13.3,29.25,13.75
autism,29048245,,17.6,,18.3,15.9,27.76,13.125
autism,29048234,,14.8,,15.7,11.9,43.73,7.75
autism,29048191,,19.1,,21.8,18.8,9.62,14.875
autism,29046483,,18.4,,20.6,17.7,6.95,14.0
autism,29046268,,17.3,,18.2,16.0,16.93,11.3
autism,29046132,,15.6,,17.6,14.9,14.36,7.08333333333
autism,29045959,,10.2,,10.3,6.6,68.16,10.3
autism,29045836,,16.1,,17.0,15.5,12.83,6.64285714286
autism,29045584,,12.5,,13.8,10.8,46.47,7.75
autism,29045575,,17.5,,22.9,19.5,-8.46,12.0
autism,29045458,,14.1,,15.0,12.7,36.08,7.58333333333
autism,29045040,,11.9,,11.7,7.7,59.9,9.0
autism,29043919,,14.4,,15.7,12.7,41.5,10.6
autism,29043156,,15.8,,19.0,14.3,32.12,8.9
autism,29042895,,14.9,,16.3,13.4,29.04,7.91666666667
autism,29042783,,11.6,,12.8,9.8,43.69,5.8125
autism,29042781,,14.9,,16.5,14.0,27.52,13.375
autism,29042641,,15.6,,16.8,14.0,38.25,10.6
autism,29042592,,15.4,,14.7,12.9,35.78,11.1
autism,29042314,,20.7,,24.7,20.6,-5.99,10.9
autism,29042182,,19.9,,21.4,19.1,14.12,12.625
autism,29040924,,13.4,,14.6,12.5,31.28,7.28571428571
autism,29040524,,17.8,,22.7,17.3,8.16,11.9
autism,29040407,,19.7,,21.7,19.0,8.91,14.25
autism,29039668,,19.5,,22.3,19.0,3.6,14.5
autism,29039208,,18.8,,21.8,18.1,16.76,21.3333333333
autism,29039174,,16.9,,17.5,14.8,25.39,9.0
autism,29038931,,14.6,,15.5,13.8,22.51,8.78571428571
autism,29038930,,18.0,,19.7,16.1,21.94,12.125
autism,29038929,,15.9,,16.9,13.2,34.97,7.33333333333
autism,29038711,,11.7,,12.8,8.6,57.77,10.7
autism,29038598,,16.3,,18.8,15.2,24.37,8.16666666667
autism,29038507,,19.5,,22.3,18.9,3.9,13.625
autism,29038238,,18.8,,19.4,17.6,18.18,13.625
autism,29038237,,19.1,,20.9,17.4,18.49,11.875
autism,29037337,,16.9,,17.2,14.2,32.22,7.5
autism,29037171,,18.2,,21.0,18.3,10.84,15.375
autism,29036188,,18.6,,18.9,16.3,21.43,13.0
autism,29036014,,17.6,,19.4,17.0,19.5,12.875
autism,29035974,,16.4,,19.2,15.5,18.25,8.25
autism,29035961,,0.0,,22.1,17.4,2.44,7.5
autism,29035307,,14.6,,15.7,11.3,50.67,10.6
autism,29035187,,17.0,,17.6,15.4,12.94,5.92857142857
autism,29034748,,17.3,,21.9,16.6,20.62,10.9
autism,29034696,,18.1,,20.4,16.5,15.51,19.8333333333
autism,29034690,,19.5,,22.7,17.8,17.68,12.0
autism,29034517,,15.6,,16.8,13.4,29.04,7.78571428571
autism,29034499,,14.6,,15.9,12.4,42.41,10.2
autism,29034353,,20.3,,21.2,19.0,9.11,12.125
autism,29034163,,15.7,,18.5,16.2,21.84,10.4
autism,29034068,,17.3,,18.9,16.0,16.83,10.25
autism,29033641,,10.0,,13.1,8.6,52.26,5.75
autism,29033484,,11.5,,9.6,8.3,58.48,10.9
autism,29033450,,15.6,,17.0,14.7,31.01,14.375
autism,29033160,,17.3,,18.9,15.6,23.26,12.375
autism,29032701,,13.1,,13.9,11.5,44.64,10.3
autism,29032480,,5.3,,4.1,-3.5,126.53,1.88888888889
autism,29032428,,14.6,,13.9,12.5,42.0,10.8
autism,29032324,,14.2,,14.3,11.9,38.21,6.64285714286
autism,29032150,,16.4,,19.4,15.6,12.43,18.0
autism,29031410,,22.6,,26.9,22.5,-10.86,15.75
autism,29030905,,16.6,,16.6,14.1,32.63,12.25
autism,29030901,,16.8,,16.9,15.9,17.13,12.875
autism,29030735,,21.2,,24.9,20.6,10.37,27.75
autism,29030525,,18.5,,21.4,16.9,25.32,12.125
autism,29030434,,17.6,,20.2,17.1,13.99,10.1
autism,29028947,,14.4,,15.0,12.2,37.5,5.64285714286
autism,29028946,,15.9,,18.7,14.9,30.6,13.125
autism,29028941,,17.0,,18.0,16.0,16.93,8.58333333333
autism,29028837,,18.1,,19.3,16.4,21.23,14.125
autism,29028817,,16.9,,19.9,17.5,18.28,13.75
autism,29028520,,14.0,,13.6,11.3,39.84,5.4375
autism,29028501,,13.2,,14.6,10.5,41.97,5.125
autism,29028371,,13.4,,17.9,13.8,38.66,13.0
autism,29028156,,15.2,,16.3,13.4,29.04,8.16666666667
autism,29027913,,18.0,,17.8,16.6,15.31,10.3
autism,29027815,,13.9,,16.6,12.7,36.08,10.8
autism,29027808,,17.6,,20.1,16.9,14.59,7.41666666667
autism,29027744,,16.6,,19.7,15.5,18.05,11.0
autism,29027643,,15.9,,16.7,13.8,33.24,11.1
autism,29027364,,15.2,,19.2,15.3,34.8,17.5
autism,29027111,,17.7,,20.1,16.0,22.14,10.6
autism,29027068,,17.6,,18.2,15.9,22.55,8.4
autism,29027066,,17.3,,19.5,14.7,20.28,8.08333333333
autism,29026562,,14.1,,14.7,11.4,39.63,6.0
autism,29026510,,17.8,,19.2,15.8,28.06,10.6
autism,29026509,,13.1,,15.9,12.3,42.72,10.3
autism,29026508,,14.0,,13.1,10.4,47.69,7.41666666667
autism,29026329,,17.1,,18.3,15.9,11.62,6.78571428571
autism,29026257,,0.0,,18.4,4.5,73.85,1.5
autism,29025761,,13.2,,13.8,11.7,38.92,6.125
autism,29024843,,17.9,,18.1,15.8,28.17,14.5
autism,29024679,,18.8,,24.1,18.7,-0.91,12.3
autism,29024665,,18.2,,19.1,17.4,7.76,6.58333333333
autism,29024219,,15.6,,17.0,13.8,38.86,14.375
autism,29024188,,13.8,,13.4,11.3,39.84,8.0
autism,29024164,,16.8,,17.6,14.8,25.29,6.57142857143
autism,29023853,,18.5,,17.7,15.0,30.2,11.125
autism,29023760,,17.0,,18.4,15.7,17.54,7.66666666667
autism,29023450,,15.4,,16.5,14.5,26.1,6.64285714286
autism,29023380,,18.4,,22.8,17.9,6.44,7.25
autism,29022199,,12.9,,13.5,11.5,33.92,5.6875
autism,29022174,,13.8,,13.8,11.5,39.33,5.9375
autism,29022149,,16.9,,19.2,15.7,17.54,8.8
autism,29022130,,17.4,,19.3,16.0,22.14,8.8
autism,29022125,,13.7,,15.5,12.4,31.68,7.5
autism,29021945,,16.1,,19.4,15.3,29.48,17.6666666667
autism,29021944,,16.2,,19.3,15.0,30.2,12.625
autism,29021937,,15.9,,19.3,14.0,32.73,10.5
autism,29021936,,14.8,,16.0,13.2,29.45,6.64285714286
