id,term,n_words,has_source_link,has_article_link,has_other_link,region,journal
cog168,cognition,338,False,True,False,namerica,Science
cog169,cognition,386,True,True,False,namerica,Nutritional Neuroscience
cog170,cognition,324,True,False,False,namerica,Annals of the New York Academy of Sciences
cog171,cognition,292,False,False,False,namerica,PLOS ONE
cog172,cognition,454,False,True,False,namerica,Trends in Cognitive Sciences
cog173,cognition,298,True,True,False,europe,Journal of Neuroscience
cog174,cognition,254,False,True,False,namerica,Bioethics
cog175,cognition,196,False,False,False,namerica,BMC Public Health
cog176,cognition,232,False,True,False,asia,Current Aging Science
cog177,cognition,252,False,True,False,europe,Journal of Alzheimer's Disease
cog178,cognition,338,False,True,False,namerica,Science
cog179,cognition,386,True,True,False,namerica,Nutritional Neuroscience
cog180,cognition,324,True,False,False,namerica,Annals of the New York Academy of Sciences
cog181,cognition,292,False,False,False,namerica,PLOS ONE
cog182,cognition,454,False,True,False,namerica,Trends in Cognitive Sciences
cog183,cognition,298,True,True,False,europe,Journal of Neuroscience
cog184,cognition,254,False,True,False,namerica,Bioethics
cog185,cognition,196,False,False,False,namerica,BMC Public Health
cog186,cognition,213,False,False,False,namerica,
cog187,cognition,310,False,True,False,namerica,Current Biology
cog188,cognition,379,True,True,False,namerica,Psychological Science
cog189,cognition,360,False,False,False,namerica,Current Biology
cog190,cognition,288,True,True,False,namerica,Cognition
cog191,cognition,193,False,False,False,namerica,Animal Behavior and Cognition
cog192,cognition,364,False,True,False,namerica,Nature
cog193,cognition,541,False,False,False,namerica,Nature
cog194,cognition,490,False,False,False,namerica,Journal of Alzheimer's Disease
cog195,cognition,181,False,False,False,namerica,JAMA
cog196,cognition,488,False,False,False,namerica,Cell
cog197,cognition,452,False,False,False,namerica,Nature
cog198,cognition,318,False,True,False,namerica,Neuropsychology Review
cog199,cognition,255,False,True,False,namerica,Journal of Alzheimer's Disease
cog200,cognition,282,False,False,False,europe,Journal of Neuroscience
cog201,cognition,221,False,False,False,namerica,Cerebral Cortex
cog202,cognition,433,False,False,False,europe,Proceedings of the Royal Society B
cog203,cognition,250,True,True,False,namerica,Human Factors: The Journal of the Human Factors and Ergonomics Society
cog204,cognition,321,False,True,False,europe,American Journal of Pathology
cog205,cognition,218,False,True,False,namerica,Current Biology
cog206,cognition,304,False,False,False,europe,BMC Public Health
cog207,cognition,185,True,False,False,namerica,Neurology
cog208,cognition,460,True,True,False,namerica,Proceedings of the National Academy of Sciences
cog209,cognition,353,True,False,False,europe,Current Biology
cog210,cognition,251,True,False,False,namerica,Communication Monographs
cog211,cognition,293,False,False,False,europe,Scientific Reports
cog212,cognition,310,True,True,False,europe,Molecular Psychiatry
cog213,cognition,449,True,False,False,namerica,Science Translational Medicine
cog214,cognition,198,False,True,False,europe,Royal Society Open Science
cog215,cognition,333,True,False,False,namerica,Cell Reports
cog216,cognition,132,True,False,False,namerica,
cog217,cognition,370,False,True,False,namerica,JAMA Internal Medicine
cog218,cognition,649,False,True,False,namerica,Pediatric Obesity
cog219,cognition,189,True,True,False,namerica,Scientific Reports
cog220,cognition,194,True,True,False,namerica,Stroke: Journal of the American Heart Association
cog221,cognition,418,False,False,False,europe,British Journal of Pharmacology
cog222,cognition,264,True,False,False,namerica,Current Directions in Psychological Science
cog223,cognition,281,True,False,False,namerica,JAMA Neurology
cog224,cognition,362,True,True,False,namerica,Behaviour Research and Therapy
cog225,cognition,509,False,False,False,namerica,JAMA
cog226,cognition,291,False,True,False,europe,Trends in Cognitive Sciences
cog227,cognition,250,True,False,False,namerica,Journal of Cell Biology
cog228,cognition,291,False,True,False,europe,Trends in Cognitive Sciences
cog229,cognition,250,True,False,False,namerica,Journal of Cell Biology
cog230,cognition,360,False,True,False,europe,Trends in Cognitive Sciences
cog231,cognition,448,True,False,False,namerica,Journal of Neurodevelopmental Disorders
cog232,cognition,314,False,True,False,namerica,Bilingualism: Language and Cognition
cog233,cognition,421,True,False,False,namerica,eNeuro
cog234,cognition,260,False,False,False,asia,Nature Communications
cog235,cognition,297,False,False,False,namerica,Addiction
cog236,cognition,371,False,False,False,namerica,Journal of the American Academy of Child and Adolescent Psychiatry
cog237,cognition,637,True,False,False,namerica,
cog238,cognition,343,True,True,False,namerica,Lancet Neurology
cog239,cognition,215,False,True,False,namerica,PLOS ONE
cog240,cognition,268,False,True,False,namerica,Behavioral Brain Research
cog241,cognition,180,True,False,False,namerica,Science Signaling
cog242,cognition,366,True,True,False,namerica,Nutritional Neuroscience
cog243,cognition,346,True,False,False,namerica,Lancet Neurology
cog244,cognition,600,True,True,False,namerica,Brain
cog245,cognition,321,False,True,False,europe,Frontiers in Nutrition
cog246,cognition,287,True,True,False,europe,Biological Psychiatry
cog247,cognition,280,False,False,False,europe,Cognitive Science
cog248,cognition,144,False,False,False,namerica,ACS Nano
cog249,cognition,411,True,True,False,namerica,Psychological Science
cog250,cognition,456,True,True,False,namerica,Nature Neuroscience
cog251,cognition,253,False,True,False,europe,European Geriatric Medicine
cog253,cognition,288,False,False,False,namerica,
cog254,cognition,294,True,False,False,namerica,Cerebral Cortex
cog255,cognition,217,True,True,False,europe,Frontiers in Behavioral Neuroscience
cog256,cognition,194,False,True,False,europe,Brain and Cognition
cog257,cognition,295,False,False,False,namerica,Perspectives on Psychological Science
cog258,cognition,489,False,True,False,asia,Neuron
cog259,cognition,290,False,False,False,namerica,Journal of Alzheimer's Disease
cog260,cognition,242,False,True,False,europe,Frontiers in Behavioral Neuroscience
cog261,cognition,209,False,False,False,namerica,JAMA Neurology
cog262,cognition,348,False,True,False,europe,The International Journal of Neuropsychopharmacology
cog263,cognition,234,False,True,False,europe,Animal Cognition
cog264,cognition,304,False,True,False,europe,Cognition and Emotion
cog265,cognition,264,True,True,False,asia,Neuron
cog266,cognition,314,True,True,False,europe,Scientific Reports
cog267,cognition,541,False,False,False,namerica,Journal of Neuroscience
cog268,cognition,270,False,False,False,namerica,Annals of the American Thoracic Society
cog269,cognition,330,True,False,False,europe,Scientific Report
cog270,cognition,286,False,True,False,namerica,Lancet
cog271,cognition,330,False,False,False,namerica,Science Advances
cog272,cognition,351,True,False,False,namerica,
cog273,cognition,320,True,True,True,namerica,Medical Gas Research
cog274,cognition,356,True,False,False,namerica,
cog275,cognition,295,False,True,False,europe,Cognitive Research: Principles and Implications
cog276,cognition,404,True,False,False,namerica,Biological Psychiatry
cog277,cognition,287,False,False,False,namerica,
cog278,cognition,552,True,True,False,europe,Scientific Reports
cog279,cognition,270,False,True,False,namerica,Scientific Reports
cog280,cognition,392,False,True,False,namerica,Cognition
cog281,cognition,505,True,True,False,namerica,Infancy
cog282,cognition,432,True,False,False,europe,The Journal of the American Medical Association
cog283,cognition,195,True,False,False,namerica,European Journal of Neuroscience
cog284,cognition,257,True,True,False,namerica,Frontiers in Aging Neuroscience
cog285,cognition,377,True,False,False,namerica,Radiology
cog286,cognition,507,False,False,False,namerica,Proceedings of the National Academy of Sciences
cog287,cognition,297,True,False,False,namerica,European Journal of Neuroscience
cog288,cognition,372,True,True,False,asia,Proceedings of the National Academy of Sciences
cog289,cognition,392,False,True,False,asia,American Journal of Human Genetics
cog290,cognition,355,False,False,False,namerica,Science
cog291,cognition,389,True,False,False,namerica,Journal of Gerontology: Psychological Sciences and Social Sciences
cog292,cognition,464,False,False,False,namerica,Human Brain Mapping
cog293,cognition,416,True,True,False,namerica,Psychological Science
cog294,cognition,232,True,True,False,namerica,Memory & Cognition
cog295,cognition,615,True,False,False,namerica,Lancet
cog296,cognition,299,False,False,False,australia,PLOS ONE
cog297,cognition,83,False,True,False,namerica,Journal of the American Geriatrics Society
cog298,cognition,476,False,False,False,namerica,Cell Reports
cog299,cognition,388,False,True,False,namerica,Cell Reports
cog300,cognition,349,True,False,False,namerica,Molecular Psychiatry
cog301,cognition,322,True,True,False,europe,Molecular Psychiatry
cog302,cognition,464,True,True,False,namerica,Proceedings of the National Academy of Sciences
cog303,cognition,604,False,True,False,namerica,Proceedings of the National Academy of Sciences
cog304,cognition,604,False,True,False,namerica,Proceedings of the National Academy of Sciences
cog305,cognition,396,True,False,False,namerica,Developmental Cell
cog306,cognition,455,True,True,False,namerica,JAMA Neurology
cog307,cognition,164,False,False,False,namerica,JAMA Ophthalmology
cog308,cognition,552,False,True,False,namerica,Journal of the American Geriatrics Society
cog309,cognition,289,True,False,False,namerica,Neurology
cog310,cognition,270,True,True,False,namerica,Psychological Science
cog311,cognition,567,False,False,False,namerica,Neurobiology of Disease
cog312,cognition,287,False,True,False,,Nutrients
cog313,cognition,333,False,True,False,europe,Microbiome
cog314,cognition,412,False,False,False,namerica,PLOS ONE
cog315,cognition,344,True,False,False,europe,Allergy
cog316,cognition,351,False,True,False,namerica,Trends in Neurosciences
cog317,cognition,277,False,True,False,europe,Oxford University Press
cog318,cognition,288,True,True,False,europe,Nature Methods
cog319,cognition,160,False,False,False,namerica,JAMA Neurology
cog320,cognition,180,False,True,True,namerica,Scientific Reports
cog321,cognition,320,False,False,False,namerica,
cog322,cognition,205,False,False,False,namerica,Journal of Gerontology Medical Science
cog323,cognition,350,False,False,False,europe,Animal Cognition
cog324,cognition,318,False,True,False,namerica,Neuron
cog325,cognition,545,True,False,False,namerica,Neuron
cog326,cognition,763,True,False,False,namerica,Current Biology
cog327,cognition,309,False,False,False,namerica,Journal of Experimental Medicine
cog328,cognition,463,False,False,False,namerica,Sports Medicine
cog329,cognition,358,False,True,False,europe,Journal of Alzheimer's Disease
cog330,cognition,463,False,False,False,namerica,Sports Medicine
cog331,cognition,358,False,True,False,europe,Journal of Alzheimer's Disease
cog332,cognition,149,False,False,False,namerica,
cog333,cognition,242,True,False,False,europe,Lancet
cog334,cognition,281,False,False,False,namerica,The Lancet
cog335,cognition,422,False,False,False,namerica,Neurology
cog336,cognition,672,False,False,False,namerica,Current Biology
cog337,cognition,215,False,True,False,namerica,PLOS ONE
cog338,cognition,229,False,False,False,namerica,Journal of the American College of Surgeons
cog339,cognition,424,False,False,False,europe,European Psychiatry
cog340,cognition,372,False,False,False,europe,Proceedings of the Royal Society B
cog341,cognition,154,False,True,True,namerica,"Cognitive, Affective, & Behavioral Neuroscience"
cog342,cognition,277,True,True,False,europe,Scientific Reports
cog343,cognition,260,True,False,False,europe,Journal of Experimental Psychology: General
cog345,cognition,253,False,True,False,namerica,Psychiatry Research
cog346,cognition,210,False,True,False,europe,eLife
cog347,cognition,853,False,True,False,europe,Frontiers in Education
cog348,cognition,293,False,True,False,europe,Translational Psychiatry
cog349,cognition,645,False,False,False,namerica,Proceedings of the National Academy of Sciences 
cog350,cognition,196,True,True,True,namerica,Science
con0,consciousness,257,True,True,False,namerica,Annals of Emergency Medicine
con1,consciousness,172,False,True,False,namerica,PLOS ONE
con2,consciousness,260,False,False,False,namerica,Hastings Center Report
con3,consciousness,333,False,False,False,namerica,Cell Reports
con4,consciousness,225,True,False,False,namerica,Telemedicine and e-Health
con5,consciousness,280,False,False,False,namerica,Current Biology
con6,consciousness,351,False,True,True,namerica,Current Biology
con7,consciousness,305,True,False,False,namerica,Journal of Neurotrauma
con8,consciousness,306,True,False,False,namerica,Vaccine
con9,consciousness,526,False,True,False,europe,Global Challenges
