term,id,fk,smog,consen,ar,fkg,fks,lwf
cognition,cog140,,14.1,,14.9,12.4,42.41,10.3
cognition,cog141,,18.1,,20.2,16.4,32.06,13.125
cognition,cog142,,11.9,,13.0,10.4,53.0,4.38888888889
cognition,cog143,,16.3,,19.2,15.4,34.6,10.4
cognition,cog144,,17.3,,21.4,16.9,30.64,24.25
cognition,cog145,,16.0,,18.0,14.5,31.62,11.4
cognition,cog146,,13.2,,14.0,10.9,51.78,13.0
cognition,cog147,,12.7,,12.6,10.9,51.58,8.8
cognition,cog148,,16.2,,17.8,14.2,43.06,12.75
cognition,cog149,,17.5,,20.8,16.5,31.75,18.0
cognition,cog150,,13.2,,12.6,10.7,52.09,8.1
cognition,cog151,,14.4,,16.7,12.8,41.4,17.8333333333
cognition,cog152,,14.1,,15.1,12.3,48.03,16.1666666667
cognition,cog153,,14.4,,16.7,12.8,41.4,17.8333333333
cognition,cog154,,16.4,,16.5,14.5,31.51,13.0
cognition,cog155,,14.1,,15.1,12.3,48.03,16.1666666667
cognition,cog156,,16.1,,18.0,14.5,36.83,13.5
cognition,cog158,,15.2,,16.4,13.5,39.57,12.875
cognition,cog159,,17.5,,20.0,15.8,28.06,13.375
cognition,cog160,,14.8,,17.2,14.1,37.84,13.0
cognition,cog161,,12.7,,16.2,11.6,49.75,8.5
cognition,cog162,,13.6,,15.2,12.5,42.11,12.25
cognition,cog163,,15.4,,18.7,15.2,35.1,13.75
cognition,cog164,,14.5,,18.5,15.0,35.71,14.5
cognition,cog165,,22.3,,28.3,23.4,2.86,29.0
cognition,cog166,,14.8,,15.9,13.1,40.69,8.41666666667
cognition,cog167,,15.2,,17.4,14.2,32.33,10.2
cognition,cog168,,14.8,,16.2,13.1,40.69,10.5
cognition,cog169,,13.7,,16.0,12.6,47.22,7.83333333333
cognition,cog170,,15.1,,16.8,13.1,40.48,13.125
cognition,cog171,,16.6,,20.6,16.5,26.34,14.0
cognition,cog172,,13.9,,13.6,11.8,49.45,6.78571428571
cognition,cog173,,16.1,,17.5,14.5,31.51,13.0
cognition,cog174,,15.0,,16.8,12.7,41.5,12.375
cognition,cog175,,15.2,,15.1,13.3,34.66,8.33333333333
cognition,cog176,,14.8,,15.9,13.1,40.69,8.41666666667
cognition,cog177,,15.2,,17.4,14.2,32.33,10.2
cognition,cog178,,14.8,,16.2,13.1,40.69,10.5
cognition,cog179,,13.7,,16.0,12.6,47.22,7.83333333333
cognition,cog180,,15.1,,16.8,13.1,40.48,13.125
cognition,cog181,,16.6,,20.6,16.5,26.34,14.0
cognition,cog182,,13.9,,13.6,11.8,49.45,6.78571428571
cognition,cog183,,16.1,,17.5,14.5,31.51,13.0
cognition,cog184,,15.0,,16.8,12.7,41.5,12.375
cognition,cog185,,15.2,,15.1,13.3,34.66,8.33333333333
cognition,cog186,,14.6,,15.4,12.3,42.51,10.8
cognition,cog187,,17.1,,19.2,16.2,21.63,10.7
cognition,cog188,,18.7,,23.3,19.2,19.23,12.875
cognition,cog189,,16.1,,18.1,15.2,29.69,13.625
cognition,cog190,,14.3,,15.5,13.0,35.47,14.0
cognition,cog191,,11.2,,12.7,9.4,66.27,11.1
cognition,cog192,,13.7,,14.4,12.2,48.23,10.4
cognition,cog193,,12.3,,13.3,9.9,59.64,7.83333333333
cognition,cog194,,12.8,,13.9,11.2,50.97,8.8
cognition,cog195,,17.5,,18.5,15.5,23.46,12.375
cognition,cog196,,15.6,,17.8,14.6,36.63,13.625
cognition,cog197,,16.0,,18.7,14.8,36.12,7.5
cognition,cog198,,14.8,,17.1,14.1,38.05,12.625
cognition,cog199,,16.8,,19.9,16.4,31.85,18.3333333333
cognition,cog200,,16.5,,20.5,17.3,29.62,18.8333333333
cognition,cog201,,15.0,,14.2,11.4,45.05,4.78571428571
cognition,cog202,,15.5,,17.0,14.3,37.54,13.75
cognition,cog203,,16.3,,18.1,14.8,36.12,12.625
cognition,cog204,,16.2,,18.8,15.7,28.47,13.0
cognition,cog205,,13.2,,12.5,10.6,52.39,8.3
cognition,cog206,,15.8,,18.0,15.4,34.7,18.0
cognition,cog207,,15.7,,17.6,14.2,32.43,7.91666666667
cognition,cog208,,15.2,,17.6,13.5,44.88,8.5
cognition,cog209,,12.8,,11.7,10.1,53.71,11.0
cognition,cog210,,16.0,,18.1,15.5,23.46,13.625
cognition,cog211,,15.8,,18.9,15.3,34.8,14.125
cognition,cog212,,14.6,,15.7,12.5,52.94,12.0
cognition,cog213,,14.0,,15.1,12.0,48.84,16.5
cognition,cog214,,14.7,,16.9,13.1,40.69,10.4
cognition,cog215,,15.4,,16.4,13.5,39.47,8.8
cognition,cog216,,15.7,,15.8,13.2,34.86,8.3
cognition,cog217,,15.2,,16.8,13.4,45.09,12.625
cognition,cog218,,14.6,,16.8,13.1,45.9,13.0
cognition,cog219,,14.0,,15.9,12.0,48.74,14.375
cognition,cog220,,16.8,,19.6,15.3,24.07,14.0
cognition,cog221,,18.1,,20.5,16.7,25.73,13.125
cognition,cog222,,18.4,,21.2,17.4,24.11,8.08333333333
cognition,cog223,,14.0,,18.3,15.0,40.92,18.8333333333
cognition,cog224,,16.3,,18.4,14.6,36.63,14.0
cognition,cog225,,13.1,,14.9,11.3,50.67,11.875
cognition,cog226,,15.2,,16.9,14.4,37.13,17.8333333333
cognition,cog227,,12.6,,14.6,12.1,48.43,13.25
cognition,cog228,,15.2,,16.9,14.4,37.13,17.8333333333
cognition,cog229,,12.6,,14.6,12.1,48.43,13.25
cognition,cog230,,14.8,,15.7,13.2,40.18,13.75
cognition,cog231,,17.5,,21.3,17.4,24.0,17.5
cognition,cog232,,14.7,,16.1,12.8,41.29,10.7
cognition,cog233,,11.8,,12.6,9.6,60.35,18.6666666667
cognition,cog234,,15.2,,16.2,13.1,40.69,11.7
cognition,cog235,,18.4,,21.0,17.2,24.51,12.375
cognition,cog236,,14.4,,15.7,12.2,42.92,5.38888888889
cognition,cog237,,21.0,,24.4,20.2,11.38,17.1666666667
cognition,cog238,,14.9,,15.6,13.6,33.85,11.875
cognition,cog239,,12.3,,12.9,9.8,54.52,13.375
cognition,cog240,,11.9,,10.7,9.4,61.06,7.25
cognition,cog241,,14.6,,16.3,13.4,39.67,10.5
cognition,cog242,,14.6,,16.4,13.0,46.1,16.5
cognition,cog243,,15.9,,16.7,14.8,30.8,11.875
cognition,cog244,,14.2,,15.7,12.2,48.33,17.3333333333
cognition,cog245,,14.1,,14.9,12.5,42.21,12.75
cognition,cog246,,16.6,,18.5,15.5,28.98,13.75
cognition,cog247,,15.0,,18.6,14.4,42.65,16.6666666667
cognition,cog248,,14.9,,15.7,13.4,34.46,11.0
cognition,cog249,,16.4,,18.7,16.1,27.35,15.5
cognition,cog250,,16.0,,16.1,13.1,40.48,13.375
cognition,cog251,,15.0,,17.7,14.5,37.03,7.66666666667
cognition,cog253,,18.2,,21.4,17.6,23.5,16.6666666667
cognition,cog254,,18.2,,21.1,16.9,25.32,11.75
cognition,cog255,,15.2,,14.6,12.5,42.21,6.92857142857
cognition,cog256,,13.0,,15.3,11.4,50.36,10.1
cognition,cog257,,15.2,,18.2,13.5,39.47,14.125
cognition,cog258,,12.9,,12.5,10.7,52.19,10.2
cognition,cog259,,18.2,,20.8,16.8,30.84,11.875
cognition,cog260,,16.7,,18.0,14.5,37.03,15.0
cognition,cog261,,17.8,,21.3,17.1,30.03,15.6666666667
cognition,cog262,,15.0,,16.3,13.5,39.47,8.9
cognition,cog263,,12.7,,15.2,11.0,62.11,7.25
cognition,cog264,,15.1,,17.0,13.8,38.86,13.375
cognition,cog265,,18.5,,22.9,17.7,17.78,12.75
cognition,cog266,,14.7,,17.4,14.5,42.34,17.6666666667
cognition,cog267,,15.9,,18.8,15.4,34.6,13.0
cognition,cog268,,16.4,,20.5,15.9,27.76,18.1666666667
cognition,cog269,,14.7,,16.7,13.4,39.77,8.5
cognition,cog270,,18.6,,21.0,17.3,18.89,16.6666666667
cognition,cog271,,14.6,,15.9,12.9,46.4,12.75
cognition,cog272,,11.8,,11.2,9.5,55.34,6.0
cognition,cog273,,15.0,,18.2,14.6,31.31,8.25
cognition,cog274,,16.7,,18.4,14.7,30.91,14.0
cognition,cog275,,16.0,,17.6,15.7,33.88,16.8333333333
cognition,cog276,,16.2,,16.6,13.8,38.86,9.0
cognition,cog277,,15.9,,20.0,15.9,27.76,13.125
cognition,cog278,,15.9,,16.8,14.4,37.23,11.6
cognition,cog279,,14.7,,15.9,12.4,47.72,6.21428571429
cognition,cog280,,13.5,,15.6,12.6,47.22,12.375
cognition,cog281,,14.4,,17.8,13.7,49.79,25.5
cognition,cog282,,14.6,,17.1,13.7,49.69,10.5
cognition,cog283,,15.0,,16.7,13.0,46.2,13.125
cognition,cog284,,13.3,,14.8,11.9,49.04,14.375
cognition,cog285,,14.4,,17.0,13.0,46.3,17.3333333333
cognition,cog286,,16.0,,16.5,14.2,37.74,15.8333333333
cognition,cog287,,15.1,,15.4,13.0,46.1,16.3333333333
cognition,cog288,,15.1,,14.2,12.3,42.61,12.875
cognition,cog289,,15.3,,16.9,13.5,44.98,7.66666666667
cognition,cog290,,16.2,,18.3,15.3,24.17,14.875
cognition,cog291,,17.2,,19.7,15.7,33.78,17.1666666667
cognition,cog292,,13.0,,13.2,10.7,52.19,8.7
cognition,cog293,,17.3,,19.7,15.8,28.27,13.25
cognition,cog294,,14.6,,14.8,12.9,41.19,11.75
cognition,cog295,,13.1,,13.9,11.2,50.87,8.7
cognition,cog296,,18.2,,20.7,17.1,19.3,12.75
cognition,cog297,,14.1,,14.0,12.4,42.31,7.16666666667
cognition,cog298,,13.8,,16.9,12.5,52.94,28.0
cognition,cog299,,16.6,,20.7,15.9,33.17,11.75
cognition,cog300,,13.4,,14.7,10.9,51.58,7.25
cognition,cog301,,14.9,,16.8,13.6,39.26,12.25
cognition,cog302,,14.2,,16.2,13.4,45.19,10.2
cognition,cog303,,13.8,,14.8,12.7,47.01,8.25
cognition,cog304,,13.8,,14.8,12.7,47.01,8.25
cognition,cog305,,17.3,,19.2,15.4,29.28,12.5
cognition,cog306,,14.4,,14.5,11.5,50.16,7.8
cognition,cog307,,15.6,,16.3,14.0,27.42,5.6875
cognition,cog308,,15.4,,15.9,13.4,39.67,13.125
cognition,cog309,,14.4,,17.1,13.6,49.99,10.8
cognition,cog310,,15.7,,16.5,14.0,32.73,14.125
cognition,cog311,,14.3,,17.1,13.4,45.19,15.8333333333
cognition,cog312,,16.0,,17.2,14.8,36.22,13.375
cognition,cog313,,16.9,,19.6,16.3,32.16,13.0
cognition,cog314,,17.8,,21.2,17.4,23.9,10.6
cognition,cog315,,15.3,,15.5,12.8,41.29,8.3
cognition,cog316,,15.1,,16.4,13.0,40.79,13.625
cognition,cog317,,15.8,,18.1,14.3,32.02,17.6666666667
cognition,cog318,,14.8,,13.7,12.2,43.02,5.92857142857
cognition,cog319,,16.0,,17.0,15.0,30.3,13.625
cognition,cog320,,15.0,,16.5,13.6,28.43,5.5
cognition,cog321,,13.4,,14.5,11.8,38.52,14.375
cognition,cog322,,14.7,,16.8,13.7,44.37,11.5
cognition,cog323,,16.6,,18.2,15.1,35.31,11.3
cognition,cog324,,16.9,,19.2,15.5,34.39,10.9
cognition,cog325,,14.0,,15.1,12.7,47.01,11.875
cognition,cog326,,13.4,,14.3,13.0,46.3,13.125
cognition,cog327,,15.2,,15.0,12.7,41.5,12.25
cognition,cog328,,14.8,,16.1,13.6,39.37,13.75
cognition,cog329,,15.9,,17.9,14.2,32.22,10.2
cognition,cog330,,14.8,,16.1,13.6,39.37,13.75
cognition,cog331,,15.9,,17.9,14.2,32.22,10.2
cognition,cog332,,16.8,,18.5,14.4,26.51,6.91666666667
cognition,cog333,,15.5,,18.8,15.7,28.37,17.8333333333
cognition,cog334,,15.1,,19.5,15.5,34.29,18.1666666667
cognition,cog335,,14.9,,17.0,13.6,39.16,14.875
cognition,cog336,,13.9,,14.8,11.8,49.35,14.125
cognition,cog337,,18.3,,22.1,18.4,21.47,17.1666666667
cognition,cog338,,14.4,,16.2,12.5,47.62,18.0
cognition,cog339,,15.6,,17.8,14.4,31.72,11.5
cognition,cog340,,15.0,,16.8,13.3,50.7,13.375
cognition,cog341,,15.2,,15.9,13.3,34.66,7.25
cognition,cog342,,15.6,,18.5,14.9,35.81,14.875
cognition,cog343,,14.0,,14.7,12.1,48.64,7.5
cognition,cog345,,18.9,,21.0,17.7,17.88,11.1
cognition,cog346,,11.8,,14.3,10.6,57.81,12.375
cognition,cog347,,14.9,,14.7,13.5,28.64,6.85714285714
cognition,cog348,,17.0,,19.9,16.3,32.26,17.6666666667
cognition,cog349,,14.4,,17.7,14.2,43.16,16.5
cognition,cog350,,15.6,,17.3,12.9,40.99,12.625
consciousness,con0,,17.6,,21.0,17.0,19.6,12.125
consciousness,con1,,15.8,,18.5,14.9,35.81,12.75
consciousness,con2,,16.4,,18.0,15.1,24.58,7.08333333333
consciousness,con3,,13.3,,15.4,11.5,55.37,18.3333333333
consciousness,con4,,12.3,,14.8,10.3,53.1,8.4
consciousness,con5,,13.6,,14.5,11.5,50.06,11.5
consciousness,con6,,16.2,,17.7,14.6,31.21,12.4
consciousness,con7,,16.7,,20.8,17.1,30.23,25.25
consciousness,con8,,13.9,,16.3,12.6,52.73,7.41666666667
consciousness,con9,,14.5,,15.5,12.9,41.19,10.9
consciousness,con10,,12.4,,14.8,11.7,55.07,12.875
consciousness,con11,,13.6,,15.0,12.5,42.21,9.0
consciousness,con12,,12.2,,13.5,11.0,56.79,24.75
consciousness,con13,,16.3,,19.2,15.1,40.82,15.3333333333
consciousness,con14,,16.2,,18.4,14.3,42.75,8.5
consciousness,con15,,14.0,,17.1,13.4,45.29,15.6666666667
consciousness,con16,,16.5,,20.7,15.4,29.08,14.125
consciousness,con17,,11.9,,12.2,9.3,66.57,12.5
consciousness,con18,,16.6,,17.6,13.9,38.55,16.3333333333
consciousness,con19,,15.1,,16.6,13.2,45.59,12.125
consciousness,con20,,17.2,,24.0,17.8,12.16,8.3
consciousness,con21,,13.3,,13.1,10.9,51.58,12.625
consciousness,con22,,14.0,,15.4,12.5,47.52,18.0
consciousness,con23,,13.7,,15.0,11.2,50.87,13.375
consciousness,con24,,15.3,,14.9,13.3,40.08,11.3
consciousness,con25,,15.4,,18.6,14.9,41.23,19.0
consciousness,con26,,16.5,,16.9,14.8,30.8,14.0
consciousness,con27,,15.8,,19.5,15.8,33.48,16.0
consciousness,con28,,14.6,,16.5,13.0,46.3,15.8333333333
consciousness,con29,,17.8,,19.7,16.8,30.94,17.1666666667
consciousness,con30,,13.3,,16.5,12.9,46.51,24.25
consciousness,con31,,16.2,,16.9,13.9,38.55,10.5
consciousness,con32,,16.4,,16.9,14.7,31.01,10.6
consciousness,con33,,14.9,,16.8,14.1,43.46,10.5
consciousness,con34,,14.6,,15.1,13.0,35.47,13.875
consciousness,con35,,16.1,,18.9,15.0,35.61,13.125
consciousness,con36,,15.3,,16.8,14.1,38.05,6.58333333333
consciousness,con37,,15.3,,18.7,15.1,35.41,14.0
consciousness,con38,,13.9,,14.6,11.5,44.75,11.875
consciousness,con39,,14.7,,16.2,13.3,39.97,12.75
consciousness,con40,,15.9,,18.8,15.1,35.31,11.8
consciousness,con41,,13.8,,15.3,11.8,49.45,27.5
consciousness,con42,,13.4,,14.7,11.4,55.88,15.5
consciousness,con43,,15.3,,16.6,14.0,32.94,18.0
consciousness,con44,,14.1,,15.4,12.6,47.32,10.5
consciousness,con45,,15.5,,18.6,14.5,42.34,10.9
consciousness,con46,,16.1,,18.0,14.5,36.83,13.5
consciousness,con47,,14.3,,15.7,12.8,46.61,10.6
consciousness,con48,,15.4,,17.9,14.7,36.32,12.875
consciousness,con49,,13.7,,15.6,12.7,46.91,24.25
consciousness,con50,,17.2,,20.3,16.8,25.53,16.1666666667
consciousness,con51,,18.5,,23.3,19.3,24.34,17.5
consciousness,con52,,17.2,,20.0,16.6,15.2,10.8
consciousness,con53,,14.4,,16.4,13.9,33.14,10.3
consciousness,con54,,13.2,,14.1,11.2,45.46,8.8
consciousness,con55,,15.4,,16.4,13.5,39.47,8.8
consciousness,con56,,17.5,,20.9,17.8,22.99,12.625
consciousness,con57,,16.9,,17.7,14.9,30.4,10.5
consciousness,con58,,13.9,,14.0,11.0,51.38,6.07142857143
consciousness,con59,,15.1,,17.0,13.8,44.17,17.3333333333
consciousness,con60,,14.3,,15.7,12.5,47.42,5.25
consciousness,con61,,14.0,,14.7,12.6,41.8,10.2
consciousness,con62,,15.9,,16.8,14.7,25.59,8.5
consciousness,con63,,18.2,,20.8,16.8,30.84,11.875
consciousness,con64,,13.7,,15.9,13.2,45.69,16.3333333333
consciousness,con65,,16.9,,19.7,15.9,27.96,17.0
consciousness,con66,,14.3,,13.7,11.9,48.94,8.8
consciousness,con67,,16.5,,19.9,17.0,30.54,16.6666666667
consciousness,con68,,15.7,,18.0,15.0,35.71,12.375
consciousness,con69,,14.1,,14.3,11.9,49.04,8.6
consciousness,con70,,13.6,,14.8,11.7,49.55,7.25
consciousness,con71,,14.6,,16.8,14.2,43.16,17.3333333333
consciousness,con72,,15.6,,18.0,14.6,26.0,10.125
consciousness,con73,,13.0,,13.2,10.7,52.19,8.7
consciousness,con74,,15.9,,18.0,14.6,36.52,17.8333333333
consciousness,con75,,16.0,,20.3,16.5,31.65,17.3333333333
consciousness,con76,,17.9,,18.1,15.7,28.47,11.2
consciousness,con77,,15.0,,16.7,13.1,40.58,10.5
consciousness,con78,,17.4,,20.3,16.0,27.66,15.25
consciousness,con79,,13.0,,16.0,12.6,47.32,12.75
consciousness,con80,,14.9,,14.7,13.5,28.64,6.85714285714
dementia,dem0,,15.8,,15.9,14.0,32.73,17.6666666667
dementia,dem1,,16.8,,19.7,16.2,32.36,16.1666666667
dementia,dem2,,15.0,,15.6,12.5,47.42,12.625
dementia,dem3,,14.6,,16.0,13.1,35.07,10.4
dementia,dem4,,14.6,,15.5,13.2,40.28,12.625
dementia,dem5,,14.6,,16.8,13.6,44.58,10.2
dementia,dem6,,16.9,,19.6,16.6,31.35,18.6666666667
dementia,dem7,,11.5,,13.4,10.6,57.91,12.125
dementia,dem8,,14.5,,16.0,13.2,40.38,7.83333333333
dementia,dem9,,14.7,,16.9,14.2,42.95,17.6666666667
dementia,dem10,,14.8,,16.8,13.6,33.85,8.66666666667
dementia,dem11,,14.3,,15.5,12.9,41.09,7.5
dementia,dem12,,15.9,,16.4,13.6,39.26,12.625
dementia,dem13,,16.5,,19.4,15.9,33.28,15.5
dementia,dem14,,17.5,,19.2,15.8,28.27,16.3333333333
dementia,dem15,,12.4,,14.2,11.0,56.79,12.75
dementia,dem16,,17.2,,17.6,15.4,29.28,15.6666666667
dementia,dem17,,18.0,,18.6,16.3,26.85,16.5
dementia,dem18,,14.5,,15.9,13.9,38.55,11.0
dementia,dem19,,18.0,,18.6,16.3,26.85,16.5
dementia,dem20,,14.5,,15.9,13.9,38.55,11.0
dementia,dem21,,16.9,,18.6,15.2,29.79,16.8333333333
dementia,dem22,,15.8,,15.8,13.4,34.36,19.1666666667
dementia,dem24,,14.2,,15.3,11.9,49.15,11.75
dementia,dem25,,16.7,,16.5,14.5,31.62,11.75
dementia,dem26,,14.7,,14.9,12.3,42.61,8.3
dementia,dem27,,15.1,,15.9,13.3,40.08,11.6
dementia,dem28,,16.2,,17.8,14.5,36.93,17.3333333333
dementia,dem29,,16.3,,18.4,15.7,33.88,19.6666666667
dementia,dem30,,15.3,,17.0,14.2,37.74,11.4
dementia,dem31,,15.6,,18.6,15.0,41.03,11.125
dementia,dem32,,15.3,,17.6,13.4,39.77,12.5
dementia,dem33,,14.3,,14.9,12.1,48.54,17.5
dementia,dem34,,15.0,,15.3,12.5,42.21,13.0
dementia,dem35,,14.9,,14.7,12.4,42.31,7.8
dementia,dem36,,15.5,,18.0,14.3,26.71,8.1
dementia,dem37,,15.6,,18.4,15.7,28.47,12.5
dementia,dem38,,15.2,,14.5,13.1,35.27,10.1
dementia,dem39,,13.5,,15.4,11.8,49.45,7.33333333333
dementia,dem40,,18.1,,21.5,16.5,26.24,8.3
dementia,dem41,,18.2,,22.7,18.7,20.55,8.7
dementia,dem42,,14.0,,14.1,11.3,50.67,5.64285714286
dementia,dem43,,18.2,,22.7,18.7,20.55,8.7
dementia,dem44,,14.0,,14.1,11.3,50.67,5.64285714286
dementia,dem45,,17.8,,19.9,17.3,18.89,16.5
dementia,dem46,,14.4,,14.7,11.9,48.94,4.5
dementia,dem47,,15.8,,17.3,14.4,31.72,10.7
dementia,dem48,,17.1,,18.7,16.0,22.34,12.8
dementia,dem49,,14.8,,16.5,13.0,51.52,16.8333333333
dementia,dem50,,13.8,,13.7,11.3,45.15,10.1
dementia,dem52,,17.6,,19.2,16.0,27.66,12.75
dementia,dem53,,15.0,,16.4,13.4,39.67,17.1666666667
dementia,dem54,,15.0,,15.3,12.4,42.41,8.58333333333
dementia,dem55,,16.8,,15.9,14.4,26.51,7.58333333333
dementia,dem56,,14.2,,15.8,12.9,41.09,11.2
dementia,dem57,,16.8,,15.9,14.4,26.51,7.58333333333
dementia,dem58,,14.2,,15.8,12.9,41.09,11.2
dementia,dem59,,15.3,,18.1,14.6,36.52,10.5
dementia,dem60,,14.3,,17.6,14.2,43.06,14.25
dementia,dem61,,11.8,,11.8,9.6,60.55,10.1
dementia,dem62,,14.0,,14.7,11.7,44.14,12.125
dementia,dem63,,15.9,,19.3,15.9,38.69,12.375
dementia,dem64,,15.6,,16.1,13.2,40.28,13.5
dementia,dem65,,13.7,,16.4,12.1,48.43,12.375
dementia,dem66,,15.7,,20.2,15.5,28.88,18.3333333333
dementia,dem67,,13.9,,15.6,12.6,47.22,8.5
dementia,dem68,,16.1,,18.4,14.9,30.5,12.5
dementia,dem69,,12.6,,13.0,10.3,58.52,7.08333333333
dementia,dem70,,17.5,,20.5,17.0,24.92,10.2
dementia,dem71,,13.3,,13.8,11.0,51.38,8.25
dementia,dem72,,16.6,,16.9,14.3,31.92,10.2
dementia,dem73,,13.6,,15.1,12.6,47.22,12.375
dementia,dem74,,13.3,,14.0,11.5,50.06,5.92857142857
dementia,dem75,,15.1,,16.6,13.2,45.59,12.125
dementia,dem76,,13.0,,13.2,11.3,50.57,7.25
dementia,dem77,,15.3,,17.4,13.6,33.95,10.8
dementia,dem78,,17.0,,20.3,17.1,24.71,16.3333333333
dementia,dem79,,13.6,,15.1,12.2,48.23,11.5
dementia,dem80,,16.3,,17.4,13.9,38.45,12.5
dementia,dem81,,16.3,,19.1,16.3,21.43,14.125
dementia,dem82,,14.8,,15.6,13.2,40.28,10.4
dementia,dem83,,18.4,,19.6,16.6,20.72,12.0
dementia,dem84,,15.8,,18.9,14.3,37.44,11.375
dementia,dem85,,14.0,,15.0,12.1,48.64,11.0
dementia,dem86,,15.4,,19.0,14.9,41.33,13.375
dementia,dem87,,13.7,,15.9,12.2,53.65,12.875
dementia,dem88,,15.0,,15.0,13.2,40.28,10.6
dementia,dem89,,16.1,,17.7,14.2,32.33,10.5
dementia,dem90,,16.8,,18.5,14.8,36.02,13.125
dementia,dem91,,11.9,,13.5,10.7,52.29,13.5
dementia,dem92,,17.4,,18.4,14.9,30.4,12.375
dementia,dem93,,11.9,,13.5,10.7,52.29,13.5
dementia,dem94,,17.4,,18.4,14.9,30.4,12.375
dementia,dem95,,13.5,,15.4,11.8,49.25,10.4
dementia,dem96,,14.7,,18.1,14.2,32.33,14.375
dementia,dem97,,15.1,,19.4,14.9,41.23,13.625
dementia,dem98,,18.4,,21.8,18.7,25.97,21.75
dementia,dem99,,16.4,,17.8,14.3,37.54,10.2
dementia,dem100,,16.6,,18.8,15.5,34.39,17.6666666667
dementia,dem101,,14.7,,14.6,11.9,49.15,11.25
dementia,dem102,,13.3,,15.5,12.7,47.01,25.25
dementia,dem103,,13.5,,16.3,12.4,53.14,12.75
dementia,dem104,,14.8,,16.3,12.8,46.81,12.875
dementia,dem105,,16.2,,18.1,14.3,37.44,12.5
dementia,dem106,,15.9,,15.5,13.1,40.48,13.625
dementia,dem107,,13.5,,16.2,12.9,46.51,15.5
dementia,dem108,,14.6,,13.9,12.2,42.92,6.16666666667
dementia,dem109,,14.2,,16.2,12.5,47.52,8.4
dementia,dem110,,14.9,,17.5,13.7,44.37,10.1
dementia,dem111,,16.2,,19.5,15.9,33.28,13.75
dementia,dem112,,15.3,,16.5,14.1,37.94,8.8
dementia,dem113,,15.2,,18.4,15.2,40.52,17.5
dementia,dem114,,15.3,,15.2,13.1,35.27,7.91666666667
dementia,dem115,,16.2,,17.9,14.2,37.64,12.5
dementia,dem116,,12.2,,13.4,10.3,53.21,13.125
dementia,dem117,,21.0,,25.4,21.3,13.96,15.8333333333
dementia,dem118,,13.8,,15.9,12.9,51.82,14.6666666667
dementia,dem119,,17.7,,19.5,17.5,23.8,10.1
dementia,dem120,,16.4,,17.2,15.3,29.48,17.5
dementia,dem121,,14.1,,14.8,11.7,44.14,6.5
dementia,dem122,,14.0,,15.2,12.3,48.03,17.0
dementia,dem123,,13.8,,15.2,12.4,47.72,7.83333333333
dementia,dem124,,13.2,,12.7,11.1,45.86,8.5
dementia,dem125,,14.5,,15.7,12.6,41.9,10.1
dementia,dem126,,14.5,,15.3,13.1,35.27,6.64285714286
dementia,dem127,,14.0,,15.0,12.6,47.22,11.4
dementia,dem128,,15.1,,16.5,12.8,35.98,11.375
dementia,dem129,,17.7,,19.5,17.5,23.8,10.1
dementia,dem130,,16.4,,17.2,15.3,29.48,17.5
dementia,dem131,,14.1,,14.8,11.7,44.14,6.5
dementia,dem132,,14.0,,15.2,12.3,48.03,17.0
dementia,dem133,,13.8,,15.2,12.4,47.72,7.83333333333
dementia,dem134,,13.2,,12.7,11.1,45.86,8.5
dementia,dem135,,14.5,,15.7,12.6,41.9,10.1
dementia,dem136,,14.5,,15.3,13.1,35.27,6.64285714286
dementia,dem137,,14.0,,15.0,12.6,47.22,11.4
dementia,dem138,,15.1,,16.5,12.8,35.98,11.375
dementia,dem139,,15.3,,16.4,13.0,46.3,16.0
dementia,dem140,,16.0,,18.5,16.1,27.45,18.5
dementia,dem141,,14.2,,15.2,12.5,42.21,11.3
dementia,dem142,,16.0,,19.9,15.8,39.0,25.5
dementia,dem143,,18.3,,18.8,17.2,24.41,12.375
dementia,dem144,,16.5,,18.2,15.6,34.09,17.6666666667
dementia,dem145,,16.8,,19.8,16.2,32.46,12.125
dementia,dem146,,15.0,,16.3,12.9,41.19,5.9375
dementia,dem147,,17.0,,19.2,16.3,32.26,12.875
dementia,dem148,,11.8,,13.5,9.9,59.64,10.4
dementia,dem149,,14.0,,15.8,12.6,41.8,10.8
dementia,dem150,,15.2,,16.5,13.6,39.26,14.6666666667
dementia,dem151,,15.5,,16.9,13.4,39.67,7.91666666667
dementia,dem152,,14.9,,16.0,12.7,41.6,7.83333333333
dementia,dem153,,14.8,,16.6,13.9,38.45,11.5
dementia,dem154,,15.7,,18.7,15.2,35.2,14.25
dementia,dem155,,13.6,,13.8,11.0,51.48,10.2
dementia,dem156,,16.2,,18.8,14.9,35.91,12.5
dementia,dem157,,14.5,,15.6,12.5,47.42,13.625
dementia,dem158,,13.9,,15.5,11.8,49.25,12.5
dementia,dem159,,14.5,,17.0,13.3,45.39,11.75
dementia,dem160,,14.2,,17.0,12.1,48.43,8.7
dementia,dem161,,14.1,,16.3,13.6,44.58,17.1666666667
dementia,dem162,,12.7,,11.1,10.0,54.02,6.21428571429
dementia,dem163,,15.7,,17.8,15.0,35.61,18.3333333333
dementia,dem164,,15.2,,18.3,14.7,41.84,8.5
dementia,dem165,,15.8,,17.6,14.4,37.23,11.5
dementia,dem166,,14.6,,14.1,12.0,43.53,8.4
